"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1957791293280850041","Tue Aug 19 19:50:27 +0000 2025","0","@nency56 @nency56 Seneng banget denger kabar baik jaringannya udah normal lagi. Selamat menikmati layanan Telkomselnya lagi ya Kak -Beeru","1957892938987704460","","nency56","in","","0","0","0","https://x.com/undefined/status/1957892938987704460","255409050",
"1957791293280850041","Tue Aug 19 19:48:52 +0000 2025","0","@Telkomsel Skrng udh normal lagi kok kak","1957892540910432418","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957892540910432418","1707062221",
"1957791293280850041","Tue Aug 19 19:47:55 +0000 2025","0","@nency56 @nency56 Kuy infoin nomor HP nomor lain yang alami kendala sama jika ada tanggal waktu kejadian dan detail lokasi ke DM untuk dibantu cek duls kendalanya ya Kak Nency. -Beeru","1957892301772275868","","nency56","in","","0","1","0","https://x.com/undefined/status/1957892301772275868","255409050",
"1957791293280850041","Tue Aug 19 19:45:11 +0000 2025","0","@Telkomsel Iya kka bolen smlm tu lama gt loading","1957891613902139588","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957891613902139588","1707062221",
"1957873515337773105","Tue Aug 19 18:33:16 +0000 2025","0","prime video dari dulu aku langganan pake Telkomsel tinggal beli paket internet sakti kalo sekarang aku langganan kuota nonton hemat (ini udah + viu dan aplikasi nonton lainnya) menurutku dengan 5-10rb aja udah dapet sebulan lbih murah lah gila #noendorsement","1957873515337773105","","","in","","0","1","0","https://x.com/undefined/status/1957873515337773105","1644537821598978049",
"1957864343737090544","Tue Aug 19 18:03:11 +0000 2025","0","@faqihibs @faqihibs Okeeh Kak Faqih ditunggu balesan rekan Zyad selanjutnya di DM ya. Makasih :) -Zyad","1957865946376466528","","faqihibs","in","","0","0","0","https://x.com/undefined/status/1957865946376466528","255409050",
"1957864989982892093","Tue Aug 19 18:00:50 +0000 2025","0","@ber4meth @ber4meth Kendala akses internetnya baru banget Kak Meth? Maafin Zyad ya Kak:( Tapi tenang coba Kakak infoin nomor yang berkendala lokasi (Kel Kec Kab/Kota) dan nomor lain berkendala sama via DM ya biar bisa di bantu cek lebih lanjut dan privasi data terjaga. Makasih :)","1957865356363723056","","ber4meth","in","","0","0","0","https://x.com/undefined/status/1957865356363723056","255409050",
"1957864343737090544","Tue Aug 19 17:59:43 +0000 2025","0","@faqihibs @faqihibs Duhhh maafin Kak Dibantu cek lewat DM yuk dengan infoin nomor HPnya. Sertakan juga detail lokasi waktu kejadian dan nomor lain yang berkendala sama jika ada ya -Zizi","1957865072476488083","","faqihibs","in","","0","1","0","https://x.com/undefined/status/1957865072476488083","255409050",
"1957864989982892093","Tue Aug 19 17:59:23 +0000 2025","0","goblok banget lagi enak enak nonton malah gangguan @Telkomsel sinyal gue sebiji ngentot banget Telkomsel","1957864989982892093","","","in","","0","1","0","https://x.com/undefined/status/1957864989982892093","1611039813624565765",
"1956833834403782883","Tue Aug 19 17:48:51 +0000 2025","1"," DEPARTMENT PARIWISATA (TELKOMSEL MEGA BUILDING COMPLEX) NEAR MONAS: GENERAL TAUFIK HIDAYAT CIKINI ARMIES.","1957862338528416246","","park_ron13107","in","","0","1","1","https://x.com/undefined/status/1957862338528416246","1802621619472683008",
